Name	Team	Date*	Location	K1	K2	P1	P2	S1	S2	Total	SB Centers	A1	A2	A3	A4	A5	A6	Total	AR Centers
Lauren Phillips	North Carolina St.	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Claire Spina	North Carolina St.	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cullen Wargo	North Carolina St.	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
George Williams	North Carolina St.	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Claire Zanti	North Carolina St.	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Andrew Abernathy	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eric Azotea	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruthanne Conner	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lucas Gilliland	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maddie Godwin	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hannah Peevy	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jared Rice	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tobin Sanctuary	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brianna Shaw	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dakota Spivey	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
David Turner	North Georgia	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carli Cline	Citadel (W)	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brandi Duzz	Citadel (W)	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leah Fenwrick-Wallace	Citadel (W)	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shadonna Littlejohn	Citadel (W)	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tierra Price	Citadel (W)	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faith Totherow	Citadel (W)	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raven Wills	Citadel (W)	Feb. 4, 2017	Citadel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spencer Brandon	Air Force	Feb. 4, 2017	Ohio State	96	87	96	98	89	93	559	19	97	100	97	99	96	98	587	39
Spencer Cap	Air Force	Feb. 4, 2017	Ohio State	96	96	97	98	94	98	579	29	99	100	99	100	98	97	593	48
Kyle Cox	Air Force	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ryan Jacobs	Air Force	Feb. 4, 2017	Ohio State	97	95	99	98	96	92	577	20	100	98	99	97	96	99	589	45
Noah Kwock	Air Force	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nick Learn	Air Force	Feb. 4, 2017	Ohio State	94	92	98	98	90	96	568	22	97	98	100	98	97	97	587	37
Logan Ogden	Air Force	Feb. 4, 2017	Ohio State	97	94	99	99	91	94	574	25	99	99	99	99	99	100	595	49
Mary Simonton	Air Force	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anna Weilbacher	Air Force	Feb. 4, 2017	Ohio State	96	100	98	98	94	93	579	27	98	96	98	99	99	96	586	36
Soren Butler	Alaska Fairbanks	Feb. 4, 2017	Ohio State	98	98	100	98	96	99	589	29	98	99	100	98	98	100	593	44
Liam Eberhart	Alaska Fairbanks	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amy Gentry	Alaska Fairbanks	Feb. 4, 2017	Ohio State	96	97	100	94	94	92	573	22	98	94	99	96	98	97	582	31
Luke Johnson	Alaska Fairbanks	Feb. 4, 2017	Ohio State	93	98	99	100	95	94	579	28	98	100	98	99	99	97	591	39
Sagen Maddalena	Alaska Fairbanks	Feb. 4, 2017	Ohio State	100	98	100	100	94	97	589	38	100	99	100	99	99	100	597	46
Grace Nelson	Alaska Fairbanks	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JT Schnering	Alaska Fairbanks	Feb. 4, 2017	Ohio State	95	97	97	97	91	94	571	23	98	97	99	99	96	98	587	38
Robert Scott	Alaska Fairbanks	Feb. 4, 2017	Ohio State	92	94	99	99	94	93	571	26	98	99	99	100	100	98	594	46
Nathan Taylor	Alaska Fairbanks	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rachel Benesh	Nevada	Feb. 4, 2017	Ohio State	94	93	98	98	98	94	575	16	97	98	98	98	99	98	588	37
Emily Capaul	Nevada	Feb. 4, 2017	Ohio State	90	98	98	97	91	93	567	16	99	98	100	97	98	99	591	43
Jared Crews	Nevada	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maneva Gill	Nevada	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Jameson	Nevada	Feb. 4, 2017	Ohio State	92	91	98	96	96	93	566	20	99	98	100	99	96	100	592	44
Eli Larimer	Nevada	Feb. 4, 2017	Ohio State	97	94	99	98	93	96	577	25	97	99	98	99	99	99	591	47
Justin Nissen	Nevada	Feb. 4, 2017	Ohio State	95	93	98	100	88	95	569	25	99	98	98	98	94	96	583	32
Jami Sexton	Nevada	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sara Tashima	Nevada	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitchell Van Patten	Nevada	Feb. 4, 2017	Ohio State	97	97	100	99	96	95	584	30	95	99	100	99	97	96	586	37
Deanna Binnie	Ohio State	Feb. 4, 2017	Ohio State	96	98	98	100	90	85	567	27	0	0	0	0	0	0	0	0
Josh Black	Ohio State	Feb. 4, 2017	Ohio State	96	93	99	98	91	93	570	21	99	99	99	98	95	98	588	36
Jacob Buchanan	Ohio State	Feb. 4, 2017	Ohio State	95	97	97	97	94	93	573	19	96	99	99	99	99	98	590	42
Drew Cheezum	Ohio State	Feb. 4, 2017	Ohio State	96	96	99	97	93	99	580	20	99	100	97	99	100	98	593	44
Anthony Cuozzo	Ohio State	Feb. 4, 2017	Ohio State	95	100	100	100	94	96	585	38	0	0	0	0	0	0	0	0
Kendal Elder	Ohio State	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	96	97	99	93	95	98	578	35
Alli Kissell	Ohio State	Feb. 4, 2017	Ohio State	93	98	97	96	95	90	569	20	0	0	0	0	0	0	0	0
Mark Matheny	Ohio State	Feb. 4, 2017	Ohio State	96	97	97	97	92	92	571	22	100	98	99	99	99	98	593	43
Patrick Sardo	Ohio State	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael Steinel	Ohio State	Feb. 4, 2017	Ohio State	97	98	99	99	95	95	583	33	99	99	99	100	97	99	593	45
Chrissy Thomas	Ohio State	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	96	96	97	98	97	98	582	29
Rhiann Travis	Ohio State	Feb. 4, 2017	Ohio State	96	98	98	98	97	97	584	27	100	99	99	97	99	98	592	0
Bailey Urbach	Ohio State	Feb. 4, 2017	Ohio State	97	93	98	96	91	90	565	17	0	0	0	0	0	0	0	0
Brendan Whitaker	Ohio State	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	94	92	98	99	98	93	574	30
Quintin Wotring	Ohio State	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	97	97	97	95	92	96	574	33
Nicholle Benedict	TCU	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Katie Bridges	TCU	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rachel Garner	TCU	Feb. 4, 2017	Ohio State	100	97	100	100	95	94	586	34	99	99	98	99	99	100	594	43
Ariana Grabowski	TCU	Feb. 4, 2017	Ohio State	99	98	99	98	96	96	586	28	98	95	99	97	98	100	587	40
Emily Haag	TCU	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nicole Hankey	TCU	Feb. 4, 2017	Ohio State	94	98	98	100	96	95	581	23	0	0	0	0	0	0	0	0
Rachel Kimbell	TCU	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sally Li	TCU	Feb. 4, 2017	Ohio State	98	98	98	97	96	93	580	29	98	100	100	100	99	99	596	49
Casey Lutz	TCU	Feb. 4, 2017	Ohio State	96	99	99	99	99	96	588	33	99	99	97	100	100	100	595	48
Mindy Miles	TCU	Feb. 4, 2017	Ohio State	92	97	98	100	98	98	583	35	100	100	100	100	98	100	598	55
Catherine Miller	TCU	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	98	99	99	97	99	100	592	45
Meraleigh Randle	TCU	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Barrett Ray	TCU	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jessica Kinder	UTEP	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	98	98	99	100	98	99	592	42
Abby Monique	UTEP	Feb. 4, 2017	Ohio State	97	94	96	97	79	85	548	16	95	98	98	98	95	97	581	32
Maranda Nelson	UTEP	Feb. 4, 2017	Ohio State	96	96	95	91	90	89	557	17	96	96	95	94	98	95	574	26
Bailey Powell	UTEP	Feb. 4, 2017	Ohio State	90	93	99	98	84	86	550	15	99	98	99	98	99	99	592	40
Mara Rouse	UTEP	Feb. 4, 2017	Ohio State	92	96	97	96	91	96	568	19	95	95	97	95	98	97	577	32
Rachael Schoenrock	UTEP	Feb. 4, 2017	Ohio State	94	96	99	98	97	90	574	29	95	97	92	98	97	97	576	27
Haylee Schoenrock	UTEP	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Monthserrat Serna	UTEP	Feb. 4, 2017	Ohio State	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kealie Engels	Wofford	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seth Flanagan	Wofford	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	85	93	92	90	92	89	541	0
Cierra Holcombe	Wofford	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	94	94	92	92	95	97	564	0
Carson Howell	Wofford	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nicholas Hunter	Wofford	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	92	93	96	93	92	91	557	0
Zachry Hunter	Wofford	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	88	90	88	94	89	92	541	0
Reid Schuster	Wofford	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	87	86	95	91	88	86	533	0
Sarah Banks	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	93	95	95	97	93	93	566	0
Steven Bugg	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selina Curren	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lindsey Hill	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Isaac King	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kristie Lloyd	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	90	90	74	88	80	89	511	0
Logan Short	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mallory Sisk	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micah Smith	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emily Stover	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	91	90	93	92	94	90	550	0
Ella Von Canon	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	91	92	87	91	87	93	541	0
Lilly Vonderau	Alabama Birmingham	Feb. 4, 2017	Wofford	0	0	0	0	0	0	0	0	90	92	94	95	95	94	560	0
Lauryn Cinadr	Akron	Feb. 4, 2017	Kentucky	90	91	95	100	93	91	560	0	97	99	100	98	97	97	588	0
Alex Fedorko	Akron	Feb. 4, 2017	Kentucky	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sydney Goldschlag	Akron	Feb. 4, 2017	Kentucky	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rebecca Green	Akron	Feb. 4, 2017	Kentucky	96	91	92	90	89	92	550	0	97	98	97	97	97	95	581	0
Julia Hatch	Akron	Feb. 4, 2017	Kentucky	96	98	95	96	95	91	571	0	97	96	100	95	96	97	581	0
Anthony Jackson	Akron	Feb. 4, 2017	Kentucky	93	94	98	99	96	90	570	0	97	99	93	97	97	96	579	0
Kera Kaufman	Akron	Feb. 4, 2017	Kentucky	94	96	96	100	93	92	571	0	96	95	96	98	100	98	583	0
Joshua Kovach	Akron	Feb. 4, 2017	Kentucky	95	91	96	97	97	95	571	0	97	97	97	96	97	95	579	0
Caleb Lloyd	Akron	Feb. 4, 2017	Kentucky	98	98	100	99	95	89	579	0	96	95	97	99	98	94	579	0
Danielle Makucevich	Akron	Feb. 4, 2017	Kentucky	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kris Mantel	Akron	Feb. 4, 2017	Kentucky	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brent Morgan	Akron	Feb. 4, 2017	Kentucky	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Connor O'Mara	Akron	Feb. 4, 2017	Kentucky	95	93	99	98	97	92	574	0	99	96	97	96	95	95	578	0
Marlee Reynolds	Akron	Feb. 4, 2017	Kentucky	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sean Roehrs	Akron	Feb. 4, 2017	Kentucky	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zach Strohl	Akron	Feb. 4, 2017	Kentucky	97	97	100	100	95	94	583	0	96	99	99	99	100	97	590	0
Cierra Terrizzi	Akron	Feb. 4, 2017	Kentucky	96	97	97	96	91	90	567	0	98	100	96	99	97	100	590	0
Hayley Carroll	Ole Miss	Feb. 4, 2017	Kentucky	96	94	96	97	88	95	566	0	98	99	95	99	98	99	588	0
Harley Gardner	Ole Miss	Feb. 4, 2017	Kentucky	93	96	98	100	96	93	576	0	97	98	98	97	96	99	585	0
Jess Haig	Ole Miss	Feb. 4, 2017	Kentucky	94	97	98	100	91	97	577	0	98	96	100	97	99	97	587	0
Alana Kelly	Ole Miss	Feb. 4, 2017	Kentucky	96	94	99	97	90	91	567	0	95	97	97	98	99	96	582	0
Randi Loudin	Ole Miss	Feb. 4, 2017	Kentucky	90	89	100	99	91	94	563	0	94	97	96	97	93	97	574	0
Marina Noble	Ole Miss	Feb. 4, 2017	Kentucky	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samantha Sandifer	Ole Miss	Feb. 4, 2017	Kentucky	96	92	97	96	81	91	553	0	95	98	98	95	98	97	581	0
Kristyn Trump	Ole Miss	Feb. 4, 2017	Kentucky	95	96	98	98	87	89	563	0	96	93	99	97	96	96	577	0
Jillian Tyler	Ole Miss	Feb. 4, 2017	Kentucky	96	97	98	99	88	95	573	0	98	97	97	98	97	97	584	0
Ali Weisz	Ole Miss	Feb. 4, 2017	Kentucky	96	96	99	97	94	95	577	0	97	99	99	100	99	98	592	0
Melissa Brizzi	Coast Guard	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Joseph Busching	Coast Guard	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	86	91	89	91	87	92	536	10
Jacob Dupree	Coast Guard	Feb. 5, 2017	MIT	86	86	96	92	77	83	520	9	92	92	93	91	94	87	549	12
Randall Ford	Coast Guard	Feb. 5, 2017	MIT	86	88	98	95	88	89	544	14	94	91	92	94	93	94	558	19
Marshall Grant	Coast Guard	Feb. 5, 2017	MIT	86	84	97	97	79	80	523	11	85	92	90	89	93	94	543	13
Alexandria Harrington	Coast Guard	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anthony Lee	Coast Guard	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dylan Lorence	Coast Guard	Feb. 5, 2017	MIT	90	96	96	97	84	85	548	8	91	89	89	91	95	84	539	7
Kaden Nichols	Coast Guard	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	95	89	93	93	87	94	551	17
Nicholas Paisker	Coast Guard	Feb. 5, 2017	MIT	92	89	95	95	88	87	546	12	100	95	96	99	97	94	581	33
Paul Raynolds	Coast Guard	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
David Rose	Coast Guard	Feb. 5, 2017	MIT	88	84	88	89	67	74	490	5	86	89	90	86	87	85	523	8
Alaric Stone	Coast Guard	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	93	90	85	92	91	91	542	17
Nyjah Turner	Coast Guard	Feb. 5, 2017	MIT	87	90	92	87	78	81	515	3	94	86	90	86	83	86	525	7
William Caruso	MIT	Feb. 5, 2017	MIT	77	80	92	89	71	82	491	5	86	80	85	88	90	81	510	8
Efraim Helman	MIT	Feb. 5, 2017	MIT	72	74	91	89	52	61	439	2	81	75	81	80	81	78	476	3
Yaakov Helman	MIT	Feb. 5, 2017	MIT	70	55	74	69	64	63	395	2	0	0	0	0	0	0	0	0
Jesus Herrera	MIT	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alexander Laiman	MIT	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gregory Lee	MIT	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kelly Mathesius	MIT	Feb. 5, 2017	MIT	92	89	91	96	75	79	522	12	91	87	97	90	94	95	554	19
Elijah Miller	MIT	Feb. 5, 2017	MIT	79	75	81	85	80	69	469	3	83	83	77	86	78	81	488	10
Dylan Modesitt	MIT	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kevin Ng	MIT	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alex Pacheco	MIT	Feb. 5, 2017	MIT	83	83	92	82	67	76	483	6	85	87	87	94	83	94	530	10
Kevin Petrovic	MIT	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thomas Rick	MIT	Feb. 5, 2017	MIT	82	85	93	91	82	70	503	4	85	77	86	89	86	87	510	4
Joel Solis	MIT	Feb. 5, 2017	MIT	0	0	0	0	0	0	0	0	92	88	87	87	81	89	524	11
Nathan Brewer	Army	Feb. 5, 2017	Army	95	98	99	99	95	96	582	31	99	98	93	96	98	96	580	32
Emiliano Concha-Toro	Army	Feb. 5, 2017	Army	92	95	99	99	92	93	570	24	96	96	96	98	98	94	578	32
Ethan Cook	Army	Feb. 5, 2017	Army	89	95	100	97	86	90	557	20	95	97	98	97	98	94	579	31
Danielle Cuomo	Army	Feb. 5, 2017	Army	95	97	98	98	97	96	581	28	99	97	100	98	99	98	591	42
Maggie Ehmann	Army	Feb. 5, 2017	Army	91	92	95	94	94	93	559	15	97	92	98	93	95	95	570	23
Maddy Erikson	Army	Feb. 5, 2017	Army	95	95	99	96	95	91	571	22	95	96	98	95	97	99	580	34
Mike Garner	Army	Feb. 5, 2017	Army	93	93	94	98	91	93	562	18	94	95	95	94	96	92	566	21
Nick Kanellis	Army	Feb. 5, 2017	Army	87	88	96	93	91	90	545	11	95	95	95	96	96	96	573	32
Marvin Lewis	Army	Feb. 5, 2017	Army	97	98	99	100	98	96	588	35	100	98	98	98	97	98	589	38
Rhianna Lichtenthal	Army	Feb. 5, 2017	Army	92	93	98	97	88	90	558	15	98	95	96	99	90	95	573	27
Libby Mostert	Army	Feb. 5, 2017	Army	96	95	97	97	90	90	565	21	95	96	95	95	97	97	575	31
Sarah Nakata	Army	Feb. 5, 2017	Army	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Payne Nunn	Army	Feb. 5, 2017	Army	95	97	98	97	90	91	568	20	96	98	95	98	98	99	584	34
Allen Solida	Army	Feb. 5, 2017	Army	98	96	97	98	96	92	577	23	98	98	96	97	96	94	579	29
Andrew Solomonides	Army	Feb. 5, 2017	Army	92	94	97	100	91	92	566	16	94	95	97	96	96	95	573	25
Lucas Figi	Navy	Feb. 5, 2017	Army	97	91	97	98	86	77	546	20	89	98	94	97	95	96	569	27
Maggie Guetersloh	Navy	Feb. 5, 2017	Army	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amy Hammer	Navy	Feb. 5, 2017	Army	97	95	94	96	89	89	560	18	97	94	96	95	100	98	580	32
Daniel Jonas	Navy	Feb. 5, 2017	Army	98	96	97	99	96	97	583	33	98	99	94	100	99	97	587	39
Kestrel Kuhne	Navy	Feb. 5, 2017	Army	91	92	100	98	91	91	563	16	97	98	96	97	98	97	583	36
Alex Muzzioli	Navy	Feb. 5, 2017	Army	96	95	100	97	97	91	576	24	100	97	98	98	98	96	587	38
Brandon Pippin	Navy	Feb. 5, 2017	Army	0	0	0	0	0	0	0	0	98	95	95	96	96	98	578	23
Nash Richardson	Navy	Feb. 5, 2017	Army	88	94	100	98	85	91	556	11	96	95	99	99	94	98	581	27
Thomas Sarant	Navy	Feb. 5, 2017	Army	89	89	100	96	88	92	554	17	97	100	98	98	97	98	588	45
Josh Watson	Navy	Feb. 5, 2017	Army	96	95	98	99	95	93	576	25	96	97	98	97	100	97	585	37
Hayley Carroll	Ole Miss	Feb. 11, 2017	Memphis	96	94	97	99	92	93	571	0	97	95	96	94	98	98	578	0
Harley Gardner	Ole Miss	Feb. 11, 2017	Memphis	93	95	99	100	97	94	578	0	98	98	98	98	96	98	586	0
Jess Haig	Ole Miss	Feb. 11, 2017	Memphis	94	95	98	97	93	98	575	0	98	98	97	100	97	99	589	0
Alana Kelly	Ole Miss	Feb. 11, 2017	Memphis	96	96	97	95	89	92	565	0	96	100	96	95	95	97	579	0
Randi Loudin	Ole Miss	Feb. 11, 2017	Memphis	91	89	100	100	95	93	568	0	98	93	98	97	93	94	573	0
Marina Noble	Ole Miss	Feb. 11, 2017	Memphis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samantha Sandifer	Ole Miss	Feb. 11, 2017	Memphis	94	91	96	94	86	87	548	0	96	95	94	94	98	96	573	0
Kristyn Trump	Ole Miss	Feb. 11, 2017	Memphis	92	96	95	97	92	94	566	0	98	96	97	96	96	95	578	0
Jillian Tyler	Ole Miss	Feb. 11, 2017	Memphis	98	90	97	100	93	94	572	0	97	98	96	95	98	94	578	0
Ali Weisz	Ole Miss	Feb. 11, 2017	Memphis	96	91	98	98	97	93	573	0	100	97	99	100	98	96	590	0
Jack Berhorst	Memphis	Feb. 11, 2017	Memphis	95	97	98	99	89	88	566	0	98	98	95	97	98	95	581	0
Haylea Broughton	Memphis	Feb. 11, 2017	Memphis	97	95	95	95	89	93	564	0	98	96	95	97	99	94	579	0
Levi Clark	Memphis	Feb. 11, 2017	Memphis	94	97	99	98	93	93	574	0	97	96	96	97	98	98	582	0
Leighton Dempster	Memphis	Feb. 11, 2017	Memphis	96	96	96	96	88	89	561	0	98	98	96	99	98	97	586	0
Makennon Doran	Memphis	Feb. 11, 2017	Memphis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amberlie Ezell	Memphis	Feb. 11, 2017	Memphis	97	90	97	96	94	93	567	0	97	98	97	96	98	96	582	0
Amy Fister	Memphis	Feb. 11, 2017	Memphis	97	93	98	100	92	95	575	0	96	99	98	97	98	98	586	0
Eli Rischling	Memphis	Feb. 11, 2017	Memphis	93	94	96	97	86	90	556	0	91	92	96	95	97	98	569	0
Abby Votava	Memphis	Feb. 11, 2017	Memphis	94	85	93	96	93	94	555	0	95	97	90	93	93	96	564	0
Nicholle Benedict	TCU	Feb. 11, 2017	TCU	94	91	96	96	88	87	552	0	96	96	98	94	97	97	578	0
Katie Bridges	TCU	Feb. 11, 2017	TCU	98	92	100	100	87	90	567	0	95	98	97	97	95	94	576	0
Rachel Garner	TCU	Feb. 11, 2017	TCU	99	95	98	99	95	96	582	0	99	100	100	99	100	99	597	0
Ariana Grabowski	TCU	Feb. 11, 2017	TCU	99	99	99	98	98	93	586	0	99	96	99	100	98	98	590	0
Emily Haag	TCU	Feb. 11, 2017	TCU	95	94	100	99	85	91	564	0	94	98	94	97	95	97	575	0
Nicole Hankey	TCU	Feb. 11, 2017	TCU	98	100	99	98	97	92	584	0	100	99	99	100	100	99	597	0
Rachel Kimbell	TCU	Feb. 11, 2017	TCU	89	95	98	99	93	92	566	0	97	98	97	98	97	97	584	0
Sally Li	TCU	Feb. 11, 2017	TCU	99	96	98	100	95	98	586	0	99	98	100	98	99	100	594	0
Casey Lutz	TCU	Feb. 11, 2017	TCU	98	95	97	98	96	94	578	0	97	100	100	99	99	98	593	0
Mindy Miles	TCU	Feb. 11, 2017	TCU	94	97	99	98	95	99	582	0	100	100	98	100	100	96	594	0
Catherine Miller	TCU	Feb. 11, 2017	TCU	92	98	99	100	96	93	578	0	97	100	100	99	98	97	591	0
Meraleigh Randle	TCU	Feb. 11, 2017	TCU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Barrett Ray	TCU	Feb. 11, 2017	TCU	95	93	97	97	93	96	571	0	99	99	97	97	98	99	589	0
Jessica Kinder	UTEP	Feb. 11, 2017	TCU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abby Monique	UTEP	Feb. 11, 2017	TCU	96	93	98	99	89	82	557	0	98	96	98	96	95	95	578	0
Maranda Nelson	UTEP	Feb. 11, 2017	TCU	95	93	98	94	90	91	561	0	95	94	97	91	96	96	569	0
Bailey Powell	UTEP	Feb. 11, 2017	TCU	95	96	100	96	94	96	577	0	97	99	99	98	99	99	591	0
Mara Rouse	UTEP	Feb. 11, 2017	TCU	95	94	97	97	93	88	564	0	92	93	91	94	96	91	557	0
