Date	Location	First Name	Last Name	School	SB Total	SB Center	SB Squaded	AR Total	AR Center	AR Squaded
11/19/2016	Fairbanks AK	Liam	Eberhart	Alaska Fairbanks	570	20	True	585	36	False
11/20/2016	Fairbanks AK	Liam	Eberhart	Alaska Fairbanks	575	27	True	584	38	False
01/10/2017	Morgantown WV	Liam	Eberhart	Alaska Fairbanks	0	0	False	0	0	False
01/14/2017	Palmyra PA	Liam	Eberhart	Alaska Fairbanks	0	0	False	0	0	False
02/02/2017	Lincoln NE	Liam	Eberhart	Alaska Fairbanks	0	0	False	0	0	False
02/04/2017	Columbus OH	Liam	Eberhart	Alaska Fairbanks	0	0	False	0	0	False
10/10/2016	West Point NY	Maggie	Ehmann	Army	564	19	False	583	33	False
10/29/2016	Lexington KY	Maggie	Ehmann	Army	0	0	False	0	0	False
10/30/2016	Morehead KY	Maggie	Ehmann	Army	0	0	False	0	0	False
11/05/2016	USAFA CO	Maggie	Ehmann	Army	0	0	False	0	0	False
11/11/2016	West Point NY	Maggie	Ehmann	Army	569	19	False	558	18	False
11/13/2016	West Point NY	Maggie	Ehmann	Army	549	15	False	576	29	False
11/20/2016	West Point NY	Maggie	Ehmann	Army	0	0	False	575	29	False
01/14/2017	West Point NY	Maggie	Ehmann	Army	567	20	False	590	38	False
01/14/2017	Palmyra PA	Maggie	Ehmann	Army	546	11	False	579	30	False
01/16/2017	West Point NY	Maggie	Ehmann	Army	565	18	False	578	32	False
02/05/2017	West Point NY	Maggie	Ehmann	Army	559	15	False	570	23	False
10/15/2016	Raleigh NC	Zachary	Eisenberg	North Carolina St.	561	21	False	581	33	True
10/22/2016	Akron OH	Zachary	Eisenberg	North Carolina St.	558	21	False	581	0	False
10/23/2016	Akron OH	Zachary	Eisenberg	North Carolina St.	550	12	False	578	33	True
10/29/2016	Charleston SC	Zachary	Eisenberg	North Carolina St.	571	0	False	584	0	False
11/12/2016	Columbus OH	Zachary	Eisenberg	North Carolina St.	562	0	False	582	0	True
11/18/2016	Fairbanks AK	Zachary	Eisenberg	North Carolina St.	0	0	False	0	0	False
11/20/2016	Fairbanks AK	Zachary	Eisenberg	North Carolina St.	0	0	False	0	0	False
01/14/2017	West Point NY	Zachary	Eisenberg	North Carolina St.	565	19	False	583	34	False
01/15/2017	West Point NY	Zachary	Eisenberg	North Carolina St.	569	23	False	577	29	True
01/20/2017	Murray KY	Zachary	Eisenberg	North Carolina St.	566	0	True	579	0	False
01/22/2017	Murray KY	Zachary	Eisenberg	North Carolina St.	555	0	False	579	0	False
01/28/2017	Raleigh NC	Zachary	Eisenberg	North Carolina St.	0	0	False	0	0	False
02/04/2017	Charleston SC	Zachary	Eisenberg	North Carolina St.	0	0	False	0	0	False
09/24/2016	Reno NV	Kendal	Elder	Ohio State	0	0	False	0	0	False
10/02/2016	Morgantown WV	Kendal	Elder	Ohio State	570	29	False	582	0	False
10/14/2016	Fairbanks AK	Kendal	Elder	Ohio State	0	0	False	0	0	False
10/15/2016	Fairbanks AK	Kendal	Elder	Ohio State	0	0	False	0	0	False
10/23/2016	Columbus OH	Kendal	Elder	Ohio State	577	0	False	579	0	False
10/29/2016	Lincoln NE	Kendal	Elder	Ohio State	0	0	False	0	0	False
11/05/2016	El Paso TX	Kendal	Elder	Ohio State	0	0	False	0	0	False
11/06/2016	El Paso TX	Kendal	Elder	Ohio State	0	0	False	0	0	False
11/12/2016	Columbus OH	Kendal	Elder	Ohio State	568	0	False	576	0	False
01/14/2017	USAFA CO	Kendal	Elder	Ohio State	0	0	False	0	0	False
01/16/2017	USAFA CO	Kendal	Elder	Ohio State	0	0	False	0	0	False
01/21/2017	Fort Worth TX	Kendal	Elder	Ohio State	0	0	False	0	0	False
01/22/2017	Fort Worth TX	Kendal	Elder	Ohio State	0	0	False	0	0	False
01/29/2017	Columbus OH	Kendal	Elder	Ohio State	559	0	False	575	0	False
02/04/2017	Columbus OH	Kendal	Elder	Ohio State	0	0	False	578	35	False
10/08/2016	Spartanburg SC	Kealie	Engels	Wofford	0	0	False	0	0	False
11/05/2016	Charleston SC	Kealie	Engels	Wofford	0	0	False	0	0	False
11/12/2016	Lexington VA	Kealie	Engels	Wofford	0	0	False	0	0	False
11/19/2016	Unkown XX	Kealie	Engels	Wofford	0	0	False	0	0	False
01/28/2017	Charleston SC	Kealie	Engels	Wofford	0	0	False	0	0	False
02/04/2017	Spartanburg SC	Kealie	Engels	Wofford	0	0	False	0	0	False
02/11/2017	Spartanburg SC	Kealie	Engels	Wofford	0	0	False	0	0	False
10/10/2016	West Point NY	Madeline	Erikson	Army	559	24	False	583	39	True
10/29/2016	Lexington KY	Madeline	Erikson	Army	560	0	False	584	0	True
10/30/2016	Morehead KY	Madeline	Erikson	Army	564	0	False	585	0	True
11/05/2016	USAFA CO	Madeline	Erikson	Army	0	0	False	582	0	True
11/11/2016	West Point NY	Madeline	Erikson	Army	573	23	False	588	41	True
11/13/2016	West Point NY	Madeline	Erikson	Army	564	21	False	585	36	True
11/20/2016	West Point NY	Madeline	Erikson	Army	561	20	False	585	38	True
01/14/2017	West Point NY	Madeline	Erikson	Army	564	21	False	587	35	True
01/14/2017	Palmyra PA	Madeline	Erikson	Army	565	22	False	588	36	True
01/16/2017	West Point NY	Madeline	Erikson	Army	564	23	False	582	36	True
02/05/2017	West Point NY	Madeline	Erikson	Army	571	22	False	580	34	True
09/21/2016	University MS	Ben	Estes	Murray St.	577	28	True	591	43	True
09/25/2016	Murray KY	Ben	Estes	Murray St.	582	31	True	592	44	True
10/22/2016	Murray KY	Ben	Estes	Murray St.	583	0	False	590	0	False
10/30/2016	Murray KY	Ben	Estes	Murray St.	586	0	True	589	0	True
11/05/2016	Morehead KY	Ben	Estes	Murray St.	581	0	True	589	0	False
11/12/2016	Columbus OH	Ben	Estes	Murray St.	580	0	True	596	0	True
11/18/2016	Jacksonville AL	Ben	Estes	Murray St.	584	0	True	593	0	True
01/14/2017	University MS	Ben	Estes	Murray St.	581	24	True	582	31	True
01/20/2017	Murray KY	Ben	Estes	Murray St.	576	0	True	587	0	True
02/03/2017	Morehead KY	Ben	Estes	Murray St.	578	0	True	0	0	False
02/12/2017	Lexington KY	Ben	Estes	Murray St.	585	0	True	587	0	False
09/21/2016	University MS	Amberlie	Ezell	Memphis	567	20	False	573	26	False
09/24/2016	Memphis TN	Amberlie	Ezell	Memphis	568	0	False	565	21	False
10/09/2016	Annapolis MD	Amberlie	Ezell	Memphis	0	0	False	0	0	False
10/10/2016	West Point NY	Amberlie	Ezell	Memphis	0	0	False	0	0	False
10/29/2016	Memphis TN	Amberlie	Ezell	Memphis	567	22	False	574	25	False
11/05/2016	Morgantown WV	Amberlie	Ezell	Memphis	541	0	False	579	0	False
11/12/2016	Columbus OH	Amberlie	Ezell	Memphis	569	0	False	577	0	False
11/18/2016	Jacksonville AL	Amberlie	Ezell	Memphis	0	0	False	579	0	False
01/15/2017	University MS	Amberlie	Ezell	Memphis	556	0	True	589	0	True
01/20/2017	Murray KY	Amberlie	Ezell	Memphis	577	0	False	582	0	True
01/28/2017	Memphis TN	Amberlie	Ezell	Memphis	570	0	False	587	0	True
02/11/2017	Memphis TN	Amberlie	Ezell	Memphis	567	0	False	582	0	True
10/15/2016	University MS	Dacotah	Faught	Nebraska	576	25	True	592	44	True
10/29/2016	Lincoln NE	Dacotah	Faught	Nebraska	567	23	True	594	48	True
11/05/2016	Lexington KY	Dacotah	Faught	Nebraska	581	0	True	593	0	True
11/06/2016	Lexington KY	Dacotah	Faught	Nebraska	578	0	True	596	0	True
11/12/2016	Lincoln NE	Dacotah	Faught	Nebraska	565	0	True	593	0	True
11/13/2016	Lincoln NE	Dacotah	Faught	Nebraska	576	0	True	589	0	True
01/15/2017	West Point NY	Dacotah	Faught	Nebraska	574	23	True	595	42	True
01/16/2017	West Point NY	Dacotah	Faught	Nebraska	577	30	True	593	45	True
01/21/2017	Morgantown WV	Dacotah	Faught	Nebraska	581	0	True	589	0	True
01/22/2017	Morgantown WV	Dacotah	Faught	Nebraska	576	0	True	583	0	True
01/28/2017	Memphis TN	Dacotah	Faught	Nebraska	573	0	True	593	0	True
02/02/2017	Lincoln NE	Dacotah	Faught	Nebraska	578	0	True	594	0	True
09/24/2016	Memphis TN	Alexandra	Fedorko	Akron	0	0	False	0	0	False
10/08/2016	Akron OH	Alexandra	Fedorko	Akron	549	14	False	0	0	False
10/15/2016	Reno NV	Alexandra	Fedorko	Akron	0	0	False	0	0	False
10/22/2016	Akron OH	Alexandra	Fedorko	Akron	560	18	False	559	0	False
10/23/2016	Akron OH	Alexandra	Fedorko	Akron	542	11	False	549	13	False
10/29/2016	Philadelphia PA	Alexandra	Fedorko	Akron	0	0	False	0	0	False
11/04/2016	Lexington KY	Alexandra	Fedorko	Akron	548	0	False	564	0	False
11/05/2016	Lexington KY	Alexandra	Fedorko	Akron	548	0	False	573	0	False
01/14/2017	Palmyra PA	Alexandra	Fedorko	Akron	534	14	False	565	19	False
02/04/2017	Lexington KY	Alexandra	Fedorko	Akron	0	0	False	0	0	False
09/24/2016	Lexington VA	Leah	Fenwrick-Wallace	Citadel (W)	519	0	True	547	0	True
10/01/2016	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	510	0	True	553	0	True
10/15/2016	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	504	0	True	551	0	True
10/22/2016	Dahlonega GA	Leah	Fenwrick-Wallace	Citadel (W)	531	0	True	563	0	True
10/29/2016	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	524	0	True	560	0	True
11/05/2016	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	506	0	True	552	0	True
11/12/2016	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	524	0	True	560	0	True
01/21/2017	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	519	0	True	563	0	True
01/28/2017	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	521	0	True	570	0	True
01/29/2017	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	0	0	False	0	0	False
02/04/2017	Charleston SC	Leah	Fenwrick-Wallace	Citadel (W)	514	0	True	566	0	True
02/11/2017	Spartanburg SC	Leah	Fenwrick-Wallace	Citadel (W)	516	0	True	545	0	True
09/24/2016	Lexington VA	Joseph	Ferguson	Citadel	0	0	False	0	0	False
10/01/2016	Charleston SC	Joseph	Ferguson	Citadel	532	0	False	560	0	False
10/15/2016	Charleston SC	Joseph	Ferguson	Citadel	527	0	False	560	0	False
10/22/2016	Dahlonega GA	Joseph	Ferguson	Citadel	0	0	False	0	0	False
10/29/2016	Charleston SC	Joseph	Ferguson	Citadel	512	0	False	556	0	False
11/05/2016	Charleston SC	Joseph	Ferguson	Citadel	0	0	False	551	0	False
11/12/2016	Charleston SC	Joseph	Ferguson	Citadel	524	0	False	558	0	False
01/21/2017	Charleston SC	Joseph	Ferguson	Citadel	512	0	False	550	0	False
01/28/2017	Charleston SC	Joseph	Ferguson	Citadel	523	0	False	548	0	False
01/29/2017	Charleston SC	Joseph	Ferguson	Citadel	0	0	False	0	0	False
02/04/2017	Charleston SC	Joseph	Ferguson	Citadel	526	0	False	546	0	False
02/11/2017	Spartanburg SC	Joseph	Ferguson	Citadel	0	0	False	0	0	False
10/01/2016	Annapolis MD	Lucas	Figi	Navy	0	0	False	0	0	False
10/08/2016	Annapolis MD	Lucas	Figi	Navy	0	0	False	0	0	False
10/09/2016	Annapolis MD	Lucas	Figi	Navy	0	0	False	0	0	False
10/15/2016	Annapolis MD	Lucas	Figi	Navy	0	0	False	0	0	False
10/29/2016	Charleston SC	Lucas	Figi	Navy	0	0	False	0	0	False
11/05/2016	USAFA CO	Lucas	Figi	Navy	0	0	False	0	0	False
01/14/2017	Palmyra PA	Lucas	Figi	Navy	559	23	False	565	20	False
01/20/2017	Morgantown WV	Lucas	Figi	Navy	0	0	False	0	0	False
01/21/2017	Morgantown WV	Lucas	Figi	Navy	0	0	False	0	0	False
02/05/2017	West Point NY	Lucas	Figi	Navy	546	20	False	569	27	False
10/15/2016	Morehead KY	Sarah	Fink	Morehead St.	565	0	False	586	0	False
10/16/2016	Morehead KY	Sarah	Fink	Morehead St.	576	0	False	578	0	False
10/22/2016	University MS	Sarah	Fink	Morehead St.	569	23	True	582	35	True
10/29/2016	Morehead KY	Sarah	Fink	Morehead St.	573	0	True	576	0	True
10/30/2016	Morehead KY	Sarah	Fink	Morehead St.	569	0	True	577	0	False
11/05/2016	Morehead KY	Sarah	Fink	Morehead St.	558	0	True	572	0	True
11/12/2016	Lexington VA	Sarah	Fink	Morehead St.	571	0	False	573	0	False
01/14/2017	Palmyra PA	Sarah	Fink	Morehead St.	561	18	False	575	26	False
02/03/2017	Morehead KY	Sarah	Fink	Morehead St.	0	0	False	0	0	False
02/11/2017	Jacksonville AL	Sarah	Fink	Morehead St.	571	0	True	580	0	False
10/15/2016	Morehead KY	Joseph	Fischer	Morehead St.	572	0	True	581	0	False
10/16/2016	Morehead KY	Joseph	Fischer	Morehead St.	572	0	True	567	0	False
10/22/2016	University MS	Joseph	Fischer	Morehead St.	571	29	True	570	21	False
10/29/2016	Morehead KY	Joseph	Fischer	Morehead St.	565	0	True	579	0	False
10/30/2016	Morehead KY	Joseph	Fischer	Morehead St.	571	0	True	583	0	False
11/05/2016	Morehead KY	Joseph	Fischer	Morehead St.	568	0	True	581	0	False
11/12/2016	Lexington VA	Joseph	Fischer	Morehead St.	568	0	True	580	0	True
01/14/2017	Palmyra PA	Joseph	Fischer	Morehead St.	570	31	True	575	32	True
02/03/2017	Morehead KY	Joseph	Fischer	Morehead St.	573	0	True	574	0	True
02/11/2017	Jacksonville AL	Joseph	Fischer	Morehead St.	574	0	True	577	0	False
09/21/2016	University MS	Amy	Fister	Memphis	585	32	True	584	34	True
09/24/2016	Memphis TN	Amy	Fister	Memphis	585	31	True	585	32	True
10/09/2016	Annapolis MD	Amy	Fister	Memphis	577	0	True	588	0	True
10/10/2016	West Point NY	Amy	Fister	Memphis	582	30	True	584	35	True
10/29/2016	Memphis TN	Amy	Fister	Memphis	577	29	True	586	35	True
11/05/2016	Morgantown WV	Amy	Fister	Memphis	582	0	True	583	0	True
11/12/2016	Columbus OH	Amy	Fister	Memphis	583	0	True	583	0	True
11/18/2016	Jacksonville AL	Amy	Fister	Memphis	584	0	True	585	0	True
01/15/2017	University MS	Amy	Fister	Memphis	0	0	False	0	0	False
01/20/2017	Murray KY	Amy	Fister	Memphis	582	0	True	578	0	True
01/28/2017	Memphis TN	Amy	Fister	Memphis	576	0	True	585	0	False
02/11/2017	Memphis TN	Amy	Fister	Memphis	575	0	True	586	0	True
10/08/2016	Spartanburg SC	Seth	Flanagan	Wofford	0	0	False	546	0	True
11/05/2016	Charleston SC	Seth	Flanagan	Wofford	519	0	True	552	0	True
11/12/2016	Lexington VA	Seth	Flanagan	Wofford	531	0	True	548	0	True
11/19/2016	Unkown XX	Seth	Flanagan	Wofford	526	8	True	551	17	True
01/28/2017	Charleston SC	Seth	Flanagan	Wofford	508	0	True	543	0	True
02/04/2017	Spartanburg SC	Seth	Flanagan	Wofford	0	0	False	541	0	True
02/11/2017	Spartanburg SC	Seth	Flanagan	Wofford	514	0	True	550	0	True
09/21/2016	University MS	Lindsey	Flint	UT Martin (W)	0	0	False	0	0	False
09/24/2016	Memphis TN	Lindsey	Flint	UT Martin (W)	551	9	True	560	24	True
09/25/2016	Murray KY	Lindsey	Flint	UT Martin (W)	545	0	True	560	0	True
10/29/2016	Memphis TN	Lindsey	Flint	UT Martin (W)	567	21	True	560	24	True
10/30/2016	Murray KY	Lindsey	Flint	UT Martin (W)	559	0	True	560	0	True
11/05/2016	Jacksonville AL	Lindsey	Flint	UT Martin (W)	544	0	True	0	0	False
11/06/2016	Dahlonega GA	Lindsey	Flint	UT Martin (W)	539	0	True	0	0	False
01/17/2017	Martin TN	Lindsey	Flint	UT Martin (W)	553	0	True	556	0	True
01/20/2017	Murray KY	Lindsey	Flint	UT Martin (W)	555	0	True	552	0	True
02/03/2017	Morehead KY	Lindsey	Flint	UT Martin (W)	0	0	False	560	0	True
09/21/2016	University MS	Ian	Foos	Kentucky	0	0	False	0	0	False
10/08/2016	Lexington KY	Ian	Foos	Kentucky	571	0	True	586	0	True
10/15/2016	Annapolis MD	Ian	Foos	Kentucky	0	0	False	0	0	False
10/29/2016	Lexington KY	Ian	Foos	Kentucky	562	0	False	581	0	False
11/04/2016	Lexington KY	Ian	Foos	Kentucky	567	0	False	580	0	False
11/06/2016	Lexington KY	Ian	Foos	Kentucky	560	0	False	584	0	False
11/18/2016	Fairbanks AK	Ian	Foos	Kentucky	557	0	False	589	0	False
11/19/2016	Fairbanks AK	Ian	Foos	Kentucky	571	19	False	585	34	False
01/14/2017	University MS	Ian	Foos	Kentucky	0	0	False	0	0	False
01/15/2017	University MS	Ian	Foos	Kentucky	0	0	False	0	0	False
01/20/2017	Murray KY	Ian	Foos	Kentucky	562	0	False	583	0	False
01/29/2017	Columbus OH	Ian	Foos	Kentucky	0	0	False	578	0	False
02/11/2017	Lexington KY	Ian	Foos	Kentucky	558	0	False	584	0	False
10/08/2016	Annapolis MD	Randall	Ford	Coast Guard	539	0	True	555	0	True
10/09/2016	Annapolis MD	Randall	Ford	Coast Guard	507	0	True	557	0	True
10/22/2016	Cambridge MA	Randall	Ford	Coast Guard	526	0	True	555	0	True
11/05/2016	USAFA CO	Randall	Ford	Coast Guard	556	0	True	568	0	True
11/12/2016	New London CT	Randall	Ford	Coast Guard	553	0	True	561	0	True
11/18/2016	New London CT	Randall	Ford	Coast Guard	539	0	True	550	0	True
01/14/2017	Palmyra PA	Randall	Ford	Coast Guard	561	21	True	551	19	True
01/21/2017	Fort Worth TX	Randall	Ford	Coast Guard	551	0	True	557	0	True
01/22/2017	Fort Worth TX	Randall	Ford	Coast Guard	569	0	True	564	0	True
02/04/2017	Cambridge MA	Randall	Ford	Coast Guard	540	0	True	560	0	True
02/05/2017	Cambridge MA	Randall	Ford	Coast Guard	544	14	True	558	19	True
10/15/2016	Raleigh NC	Caitlyn	Ford	North Carolina St.	567	19	True	589	41	True
10/22/2016	Akron OH	Caitlyn	Ford	North Carolina St.	575	32	True	581	0	True
10/23/2016	Akron OH	Caitlyn	Ford	North Carolina St.	571	25	True	568	23	True
10/29/2016	Charleston SC	Caitlyn	Ford	North Carolina St.	564	0	True	583	6	True
11/12/2016	Columbus OH	Caitlyn	Ford	North Carolina St.	561	0	True	583	0	False
11/18/2016	Fairbanks AK	Caitlyn	Ford	North Carolina St.	571	0	True	583	0	True
11/20/2016	Fairbanks AK	Caitlyn	Ford	North Carolina St.	564	22	True	591	46	True
01/14/2017	West Point NY	Caitlyn	Ford	North Carolina St.	570	19	True	592	44	True
01/15/2017	West Point NY	Caitlyn	Ford	North Carolina St.	577	27	True	586	35	True
01/20/2017	Murray KY	Caitlyn	Ford	North Carolina St.	563	0	True	584	0	True
01/22/2017	Murray KY	Caitlyn	Ford	North Carolina St.	567	0	True	582	0	True
01/28/2017	Raleigh NC	Caitlyn	Ford	North Carolina St.	578	21	True	591	35	True
02/04/2017	Charleston SC	Caitlyn	Ford	North Carolina St.	578	0	True	576	0	True
09/24/2016	Lexington VA	Jamie	Foster	VMI (W)	0	0	False	0	0	False
10/01/2016	Annapolis MD	Jamie	Foster	VMI (W)	0	0	False	0	0	False
10/15/2016	Morehead KY	Jamie	Foster	VMI (W)	0	0	False	0	0	False
10/29/2016	Lexington VA	Jamie	Foster	VMI (W)	0	0	False	498	0	False
11/05/2016	Lexington VA	Jamie	Foster	VMI (W)	0	0	False	497	0	False
11/12/2016	Lexington VA	Jamie	Foster	VMI (W)	0	0	False	0	0	False
01/28/2017	Charleston SC	Jamie	Foster	VMI (W)	0	0	False	0	0	False
02/11/2017	Lexington VA	Jamie	Foster	VMI (W)	0	0	False	534	0	False
09/21/2016	University MS	Carmen	Fry	Kentucky	0	0	False	0	0	False
10/08/2016	Lexington KY	Carmen	Fry	Kentucky	572	0	True	584	0	True
10/15/2016	Annapolis MD	Carmen	Fry	Kentucky	0	0	False	0	0	False
10/29/2016	Lexington KY	Carmen	Fry	Kentucky	579	0	False	580	0	False
11/04/2016	Lexington KY	Carmen	Fry	Kentucky	582	0	False	590	0	False
11/06/2016	Lexington KY	Carmen	Fry	Kentucky	568	0	False	577	0	False
11/18/2016	Fairbanks AK	Carmen	Fry	Kentucky	565	0	False	577	0	False
11/19/2016	Fairbanks AK	Carmen	Fry	Kentucky	565	20	False	581	38	False
01/14/2017	University MS	Carmen	Fry	Kentucky	0	0	False	0	0	False
01/15/2017	University MS	Carmen	Fry	Kentucky	0	0	False	0	0	False
01/20/2017	Murray KY	Carmen	Fry	Kentucky	573	0	False	582	0	False
01/29/2017	Columbus OH	Carmen	Fry	Kentucky	563	0	False	0	0	False
02/11/2017	Lexington KY	Carmen	Fry	Kentucky	572	0	False	581	0	False
10/15/2016	University MS	Kayla	Gadeken	Nebraska	578	24	False	585	40	False
10/29/2016	Lincoln NE	Kayla	Gadeken	Nebraska	569	18	True	583	0	False
11/05/2016	Lexington KY	Kayla	Gadeken	Nebraska	569	0	True	590	0	False
11/06/2016	Lexington KY	Kayla	Gadeken	Nebraska	559	0	True	587	0	False
11/12/2016	Lincoln NE	Kayla	Gadeken	Nebraska	570	0	False	586	0	True
11/13/2016	Lincoln NE	Kayla	Gadeken	Nebraska	575	0	False	591	0	False
01/15/2017	West Point NY	Kayla	Gadeken	Nebraska	562	18	False	574	33	False
01/16/2017	West Point NY	Kayla	Gadeken	Nebraska	573	28	False	577	30	False
01/21/2017	Morgantown WV	Kayla	Gadeken	Nebraska	0	0	False	0	0	False
01/22/2017	Morgantown WV	Kayla	Gadeken	Nebraska	566	0	False	578	0	False
01/28/2017	Memphis TN	Kayla	Gadeken	Nebraska	0	0	False	0	0	False
02/02/2017	Lincoln NE	Kayla	Gadeken	Nebraska	575	0	False	584	0	False
09/21/2016	University MS	Harley	Gardner	Ole Miss	576	28	True	583	28	True
09/24/2016	Memphis TN	Harley	Gardner	Ole Miss	579	24	True	591	39	True
10/15/2016	University MS	Harley	Gardner	Ole Miss	577	27	True	583	36	True
10/22/2016	University MS	Harley	Gardner	Ole Miss	579	30	True	592	43	True
10/29/2016	Jacksonville AL	Harley	Gardner	Ole Miss	586	0	True	580	0	True
11/11/2016	West Point NY	Harley	Gardner	Ole Miss	576	27	True	591	37	True
11/12/2016	West Point NY	Harley	Gardner	Ole Miss	567	25	True	585	36	True
01/14/2017	Palmyra PA	Harley	Gardner	Ole Miss	572	31	True	591	39	True
01/14/2017	University MS	Harley	Gardner	Ole Miss	571	21	True	587	41	True
01/20/2017	Murray KY	Harley	Gardner	Ole Miss	0	0	True	0	0	True
01/22/2017	Murray KY	Harley	Gardner	Ole Miss	572	0	True	585	0	True
02/04/2017	Lexington KY	Harley	Gardner	Ole Miss	576	0	True	585	0	True
02/11/2017	Memphis TN	Harley	Gardner	Ole Miss	578	0	True	586	0	True
10/10/2016	West Point NY	Michael	Garner	Army	575	23	True	581	33	False
10/29/2016	Lexington KY	Michael	Garner	Army	569	0	True	559	0	False
10/30/2016	Morehead KY	Michael	Garner	Army	557	0	True	580	0	False
11/05/2016	USAFA CO	Michael	Garner	Army	561	0	True	0	0	False
11/11/2016	West Point NY	Michael	Garner	Army	530	10	False	585	35	False
11/13/2016	West Point NY	Michael	Garner	Army	567	23	False	570	23	False
11/20/2016	West Point NY	Michael	Garner	Army	568	25	False	573	27	False
01/14/2017	West Point NY	Michael	Garner	Army	570	20	False	580	33	False
01/14/2017	Palmyra PA	Michael	Garner	Army	568	22	False	562	23	False
01/16/2017	West Point NY	Michael	Garner	Army	563	22	False	571	24	False
02/05/2017	West Point NY	Michael	Garner	Army	562	18	False	566	21	False
10/01/2016	Charleston SC	Rachel	Garner	TCU	585	0	True	597	0	True
10/08/2016	Fairbanks AK	Rachel	Garner	TCU	585	27	True	593	41	True
10/10/2016	Fairbanks AK	Rachel	Garner	TCU	573	24	True	596	46	True
10/22/2016	Murray KY	Rachel	Garner	TCU	585	0	True	592	0	True
10/29/2016	Fort Worth TX	Rachel	Garner	TCU	580	25	True	596	47	True
11/05/2016	El Paso TX	Rachel	Garner	TCU	576	0	True	593	0	True
11/12/2016	Fort Worth TX	Rachel	Garner	TCU	580	0	True	596	0	True
11/13/2016	Fort Worth TX	Rachel	Garner	TCU	588	0	True	590	0	True
11/20/2016	West Point NY	Rachel	Garner	TCU	593	32	True	592	41	True
01/21/2017	Fort Worth TX	Rachel	Garner	TCU	585	0	True	591	0	True
02/04/2017	Columbus OH	Rachel	Garner	TCU	586	34	True	594	43	True
02/11/2017	Fort Worth TX	Rachel	Garner	TCU	582	0	True	597	0	True
10/08/2016	Fairbanks AK	Amy	Gentry	Alaska Fairbanks	574	28	True	584	35	True
10/14/2016	Fairbanks AK	Amy	Gentry	Alaska Fairbanks	571	22	True	586	33	True
10/15/2016	Fairbanks AK	Amy	Gentry	Alaska Fairbanks	563	14	True	586	41	True
11/04/2016	El Paso TX	Amy	Gentry	Alaska Fairbanks	560	0	True	587	0	True
11/06/2016	Reno NV	Amy	Gentry	Alaska Fairbanks	566	0	False	578	0	True
11/19/2016	Fairbanks AK	Amy	Gentry	Alaska Fairbanks	572	21	False	585	35	True
11/20/2016	Fairbanks AK	Amy	Gentry	Alaska Fairbanks	581	20	False	583	36	True
01/10/2017	Morgantown WV	Amy	Gentry	Alaska Fairbanks	582	0	True	582	0	True
01/14/2017	Palmyra PA	Amy	Gentry	Alaska Fairbanks	578	29	True	587	30	True
02/02/2017	Lincoln NE	Amy	Gentry	Alaska Fairbanks	575	0	True	583	0	True
02/04/2017	Columbus OH	Amy	Gentry	Alaska Fairbanks	573	22	True	582	31	True
09/24/2016	Reno NV	Maneva	Gill	Nevada	0	0	False	584	0	True
10/01/2016	Reno NV	Maneva	Gill	Nevada	0	0	False	578	0	True
10/08/2016	El Paso TX	Maneva	Gill	Nevada	0	0	False	0	0	False
10/15/2016	Reno NV	Maneva	Gill	Nevada	0	0	False	0	0	False
10/22/2016	USAFA CO	Maneva	Gill	Nevada	0	0	False	0	0	False
10/23/2016	USAFA CO	Maneva	Gill	Nevada	0	0	False	0	0	False
10/29/2016	Fort Worth TX	Maneva	Gill	Nevada	0	0	False	0	0	False
11/06/2016	Reno NV	Maneva	Gill	Nevada	0	0	False	0	0	False
11/12/2016	Columbus OH	Maneva	Gill	Nevada	0	0	False	0	0	False
02/04/2017	Columbus OH	Maneva	Gill	Nevada	0	0	False	0	0	False
09/21/2016	University MS	Lucas	Gilliland	North Georgia	542	18	False	569	25	True
10/08/2016	Lexington KY	Lucas	Gilliland	North Georgia	552	0	False	578	0	True
10/22/2016	Dahlonega GA	Lucas	Gilliland	North Georgia	542	0	False	572	0	True
10/29/2016	Morehead KY	Lucas	Gilliland	North Georgia	546	0	False	569	0	True
11/06/2016	Dahlonega GA	Lucas	Gilliland	North Georgia	0	0	False	0	0	False
11/12/2016	Lexington VA	Lucas	Gilliland	North Georgia	0	0	False	0	0	False
11/18/2016	Jacksonville AL	Lucas	Gilliland	North Georgia	548	0	False	575	0	True
01/20/2017	Murray KY	Lucas	Gilliland	North Georgia	547	0	True	570	0	True
01/28/2017	Charleston SC	Lucas	Gilliland	North Georgia	552	0	False	0	0	False
01/28/2017	Raleigh NC	Lucas	Gilliland	North Georgia	547	11	False	577	34	False
02/04/2017	Charleston SC	Lucas	Gilliland	North Georgia	544	0	True	567	0	True
02/11/2017	Unkown XX	Lucas	Gilliland	North Georgia	533	0	True	563	0	True
09/21/2016	University MS	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
10/08/2016	Lexington KY	Madeleine	Godwin	North Georgia	0	0	False	0	0	False
